id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID003693,12.9644603,77.5779987,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3656,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-11 04:17:46+00,,2024-03-11 05:01:50.864193+00,FKDEV00703,FKUSR00677,28.0,City Market,True,BTP082 - KR Market Junction,,2024-03-28 14:13:59.088669+00,FKN00GL3656,MOTOR CYCLE,approved,2024-04-01 04:22:06.314+00
FKID003694,12.9645099,77.5780272,"Shantappa Lane, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3657,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-03-11 04:17:46+00,,2024-03-11 05:02:50.838883+00,FKDEV00703,FKUSR00677,28.0,City Market,True,BTP082 - KR Market Junction,,2024-03-28 14:13:59.108281+00,FKN00GL3657,GOODS AUTO,approved,2024-04-01 04:27:02.624+00
FKID003695,12.9116567,77.5786583,"Ayodhya Road, IG Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL3658,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:34:46+00,,2024-02-01 05:50:06.665738+00,FKDEV00451,FKUSR00445,88.0,J.P. Nagar,True,BTP196 - Sarakki Main Road,,,FKN00GL3658,SCOOTER,approved,2024-02-01 20:57:18.98+00
FKID003696,12.9649366,77.5387293,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL3645,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:49:46+00,,2024-02-01 05:50:53.686432+00,FKDEV00393,FKUSR00389,30.0,Vijayanagara,False,"BTP016 - 5th Main Road, RPC Layout",,,,,,
FKID003697,12.9649366,77.5387293,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL3659,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-01 04:53:46+00,,2024-02-01 05:50:53.132811+00,FKDEV00393,FKUSR00389,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL3659,MOTOR CYCLE,approved,2024-02-02 22:13:31.754+00
FKID003698,12.911235,77.5784567,"Ayodhya Road, IG Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL3660,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-01 05:34:46+00,,2024-02-01 05:51:02.623874+00,FKDEV00451,FKUSR00445,88.0,J.P. Nagar,True,BTP196 - Sarakki Main Road,,,FKN00GL3660,PASSENGER AUTO,approved,2024-02-01 20:56:47.74+00
FKID003699,12.9704532,77.5759933,"AS Char Main Road, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL3661,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-01 05:26:46+00,,2024-02-01 05:51:22.541324+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP043 - Upparpet Junction,,,FKN00GL3661,PASSENGER AUTO,approved,2024-02-01 20:57:03.031+00
FKID003700,12.9734708,77.6226271,"Kaliamman Koil Street, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0971,CAR,,"[""NO PARKING""]",[113],2024-02-01 02:43:46+00,,2024-02-01 05:51:17.893505+00,FKDEV00159,FKUSR00159,17.0,Halasur,True,No Junction,,,FKN00GL0971,CAR,approved,2024-02-01 21:53:06.654+00
FKID003701,12.9331943,77.6910836,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3662,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 02:52:46+00,,2024-01-30 03:57:22.811196+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,True,No Junction,,,FKN00GL3662,SCOOTER,approved,2024-02-01 06:50:26.978+00
FKID003702,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3663,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-01 05:20:46+00,,2024-02-01 05:51:28.492623+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3663,MOTOR CYCLE,approved,2024-02-01 20:56:34.685+00
FKID003703,12.9795067,77.5770233,"5th Main Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL3664,SCOOTER,,"[""NO PARKING""]",[113],2024-03-28 08:38:46+00,,2024-03-28 08:45:57.966604+00,FKDEV00126,FKUSR00126,3.0,Upparpet,False,BTP058 - Subbanna Junction,,,,,,
FKID003704,12.9708999,77.576225,"AS Char Main Road, Telagupet, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3665,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:28:46+00,,2024-02-01 05:51:55.704947+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP043 - Upparpet Junction,,,FKN00GL3665,SCOOTER,rejected,2024-02-01 20:56:51.354+00
FKID003705,12.9643633,77.5779383,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3666,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-28 05:49:46+00,,2024-03-28 08:46:47.038159+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-15 14:47:54.878924+00,,,,
FKID003706,12.9721332,77.6195385,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL3667,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-01 02:42:46+00,,2024-02-01 05:52:29.199067+00,FKDEV00159,FKUSR00159,17.0,Halasur,True,No Junction,,,FKN00GL3667,MAXI-CAB,approved,2024-02-01 21:53:01.525+00
FKID003707,12.9721332,77.6195385,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL3668,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-01 02:42:46+00,,2024-02-01 05:52:27.496197+00,FKDEV00159,FKUSR00159,17.0,Halasur,True,No Junction,,,FKN00GL3668,MAXI-CAB,approved,2024-02-01 21:53:03.561+00
FKID003708,12.9721332,77.6195385,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL3669,CAR,,"[""NO PARKING""]",[113],2024-02-01 05:50:46+00,,2024-02-01 05:52:35.662001+00,FKDEV00159,FKUSR00159,17.0,Halasur,True,No Junction,,,FKN00GL3669,CAR,approved,2024-02-04 01:00:38.98+00
FKID003709,12.9331573,77.6912114,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3670,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-30 03:57:46+00,,2024-01-30 04:00:15.811458+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,True,No Junction,,,FKN00GL3670,MOTOR CYCLE,approved,2024-02-01 06:28:41.425+00
FKID003710,12.9778685,77.5753718,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL3671,MOPED,,"[""NO PARKING""]",[113],2024-02-01 05:37:46+00,,2024-02-01 05:52:39.542104+00,FKDEV00689,FKUSR00665,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,FKN00GL3671,MOPED,approved,2024-02-03 22:56:14.417+00
FKID003711,12.9795067,77.5770233,"5th Main Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL3672,SCOOTER,,"[""NO PARKING""]",[113],2024-03-28 08:44:46+00,,2024-03-28 08:48:16.276597+00,FKDEV00126,FKUSR00126,3.0,Upparpet,False,BTP058 - Subbanna Junction,,,,,,
FKID003712,12.911235,77.5784567,"Ayodhya Road, IG Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL3673,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:34:46+00,,2024-02-01 05:52:41.651149+00,FKDEV00451,FKUSR00445,88.0,J.P. Nagar,True,BTP196 - Sarakki Main Road,,,FKN00GL3673,SCOOTER,approved,2024-02-01 20:54:30.789+00
FKID003713,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3674,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:20:46+00,,2024-02-01 05:52:49.573673+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3675,SCOOTER,approved,2024-02-01 20:55:01.285+00
FKID003714,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3676,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:51:46+00,,2024-02-01 05:52:50.316093+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3676,SCOOTER,approved,2024-02-04 00:59:33.315+00
FKID003715,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3677,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-01 05:51:46+00,,2024-02-01 05:52:51.244911+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3677,MOTOR CYCLE,approved,2024-02-04 01:00:01.322+00
FKID003716,12.9803389,77.5769186,"5th Main Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL3678,SCOOTER,,"[""NO PARKING""]",[113],2024-03-28 08:46:46+00,,2024-03-28 08:48:17.25673+00,FKDEV00126,FKUSR00126,3.0,Upparpet,False,BTP058 - Subbanna Junction,,,,,,
FKID003717,12.9729752,77.5384121,"8th Main Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3679,CAR,,"[""PARKING NEAR ROAD CROSSING"",""WRONG PARKING""]","[104,112]",2024-02-01 05:51:46+00,,2024-02-01 05:53:19.517427+00,FKDEV00704,FKUSR00678,30.0,Vijayanagara,True,BTP028 - Vijayanagar Bus Stand Junction,,,FKN00GL3679,CAR,approved,2024-02-04 00:58:15.475+00
FKID003718,12.9826944,77.6117959,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL3680,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:51:46+00,,2024-02-01 05:53:13.160086+00,FKDEV00662,FKUSR00640,16.0,Shivajinagar,True,No Junction,,,FKN00GL3680,SCOOTER,approved,2024-02-04 00:58:49.002+00
FKID003719,12.9826944,77.6117959,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL3681,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:51:46+00,,2024-02-01 05:53:13.631259+00,FKDEV00662,FKUSR00640,16.0,Shivajinagar,True,No Junction,,,FKN00GL3681,SCOOTER,approved,2024-02-04 00:58:58.483+00
FKID003720,12.9688677,77.5808258,"Jama Masjid Main Road, Ballapurpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3682,SCOOTER,,"[""NO PARKING""]",[113],2024-01-30 03:19:46+00,,2024-01-30 04:01:48.103329+00,FKDEV00072,FKUSR00072,12.0,Halasuru Gate,True,BTP038 - Mysore Bank Junction,,,FKN00GL3682,SCOOTER,approved,2024-02-01 06:27:58.624+00
FKID003721,12.9773963,77.5755458,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL3683,SCOOTER,,"[""NO PARKING""]",[113],2024-03-27 23:59:46+00,,2024-03-28 02:01:12.607539+00,FKDEV00203,FKUSR00203,3.0,Upparpet,True,BTP040 - Elite Junction,,2024-04-14 21:09:13.247736+00,,,,
FKID003722,12.933614,77.6909378,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3684,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:01:46+00,,2024-01-30 04:03:24.296607+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,False,No Junction,,,,,,
FKID003723,12.933614,77.6909378,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3685,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:01:46+00,,2024-01-30 04:03:42.182079+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,True,No Junction,,,FKN00GL3685,SCOOTER,approved,2024-02-01 06:20:18.858+00
FKID003724,12.9713652,77.5764886,"AS Char Main Road, Balepete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL3686,LGV,,"[""WRONG PARKING""]",[112],2024-02-01 05:30:46+00,,2024-02-01 05:54:15.975022+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP043 - Upparpet Junction,,,FKN00GL3686,LGV,rejected,2024-02-01 20:54:10.748+00
FKID003725,13.07152,77.5881817,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3687,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:03:46+00,,2024-01-30 04:04:25.609343+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003726,13.07152,77.5881817,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3688,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 03:56:46+00,,2024-01-30 04:04:24.330338+00,FKDEV00021,FKUSR00021,,Kodigehalli,False,No Junction,,,,,,
FKID003727,12.9602096,77.7015995,"Outer Ring Road, Vanshree Richfields, Anand Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL3689,CAR,,"[""NO PARKING""]",[113],2024-03-10 06:28:46+00,,2024-03-11 05:07:24.020456+00,FKDEV00705,FKUSR00679,13.0,HAL Old Airport,True,No Junction,,2024-03-28 14:18:24.799166+00,FKN00GL3689,CAR,rejected,2024-04-02 04:04:37.919+00
FKID003728,12.9613307,77.7017313,"Outer Ring Road, Anand Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL3690,CAR,,"[""NO PARKING""]",[113],2024-03-10 05:57:46+00,,2024-03-11 05:07:21.865532+00,FKDEV00705,FKUSR00679,13.0,HAL Old Airport,True,No Junction,,2024-03-28 14:18:24.78814+00,FKN00GL3690,CAR,rejected,2024-04-02 04:04:39.034+00
FKID003729,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3691,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:52:46+00,,2024-02-01 05:55:18.003248+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3691,SCOOTER,approved,2024-02-04 00:31:00.816+00
FKID003730,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3692,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:20:46+00,,2024-02-01 05:55:17.19314+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3692,SCOOTER,approved,2024-02-01 20:53:30.11+00
FKID003731,12.9688677,77.5808258,"Jama Masjid Main Road, Ballapurpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3693,SCOOTER,,"[""NO PARKING""]",[113],2024-01-30 03:18:46+00,,2024-01-30 04:05:12.053685+00,FKDEV00072,FKUSR00072,12.0,Halasuru Gate,True,BTP038 - Mysore Bank Junction,,,FKN00GL3693,SCOOTER,approved,2024-02-01 06:17:51.441+00
FKID003732,12.9715136,77.5765414,"AS Char Main Road, Balepete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL3694,LGV,,"[""WRONG PARKING""]",[112],2024-02-01 05:35:46+00,,2024-02-01 05:55:39.454064+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP043 - Upparpet Junction,,,FKN00GL3694,LGV,approved,2024-02-01 20:53:35.287+00
FKID003733,12.9335599,77.6909689,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3695,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 03:33:46+00,,2024-01-30 04:07:51.523024+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,True,No Junction,,,FKN00GL3695,SCOOTER,approved,2024-02-01 06:11:40.01+00
FKID003734,12.969492,77.5755171,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL3696,CAR,,"[""NO PARKING""]",[113],2024-01-30 02:57:46+00,,2024-01-30 04:07:42.880601+00,FKDEV00577,FKUSR00388,28.0,City Market,True,No Junction,,,FKN00GL3696,CAR,approved,2024-02-01 06:10:32.557+00
FKID003735,12.9643386,77.5789103,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3697,OTHERS,,"[""WRONG PARKING""]",[112],2024-03-28 06:01:46+00,,2024-03-28 08:49:20.089059+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-15 14:49:19.593067+00,,,,
FKID003736,12.9643803,77.5769183,"Avenue Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3698,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-11 04:51:46+00,,2024-03-11 05:08:35.21213+00,FKDEV00703,FKUSR00677,28.0,City Market,True,BTP082 - KR Market Junction,,2024-03-28 14:19:28.702342+00,FKN00GL3698,SCOOTER,approved,2024-04-03 04:20:09.563+00
FKID003737,12.9893681,77.5734329,"2nd Main Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL3699,SCOOTER,,"[""NO PARKING""]",[113],2024-01-30 03:49:46+00,,2024-01-30 04:09:07.736405+00,FKDEV00706,FKUSR00680,87.0,Sheshadripuram,False,No Junction,,,,,,
FKID003738,12.9893681,77.5734329,"2nd Main Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL3700,SCOOTER,,"[""NO PARKING""]",[113],2024-01-30 04:06:46+00,,2024-01-30 04:09:08.299622+00,FKDEV00706,FKUSR00680,87.0,Sheshadripuram,False,No Junction,,,,,,
FKID003739,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3701,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:19:46+00,,2024-02-01 05:56:27.346284+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3701,SCOOTER,approved,2024-02-01 20:53:23.776+00
FKID003740,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3702,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:55:46+00,,2024-02-01 05:56:28.917168+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3702,SCOOTER,approved,2024-02-04 00:29:40.894+00
FKID003741,13.0713627,77.5881806,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3703,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 03:59:46+00,,2024-01-30 04:10:30.458769+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003742,13.0713627,77.5881806,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3704,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:08:46+00,,2024-01-30 04:10:32.113212+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003743,13.0713627,77.5881806,"Sahakar Nagar Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3705,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:08:46+00,,2024-01-30 04:10:33.240378+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003744,13.0713933,77.5882167,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3706,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 03:59:46+00,,2024-01-30 04:10:51.213049+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003745,12.9331696,77.6912807,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0923,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:09:46+00,,2024-01-30 04:11:09.52986+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0923,SCOOTER,approved,2024-02-01 06:06:29.059+00
FKID003746,13.0713933,77.5882167,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3707,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 03:58:46+00,,2024-01-30 04:12:39.98075+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003747,13.0713933,77.5882167,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3708,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:11:46+00,,2024-01-30 04:12:44.786144+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003748,12.9331559,77.6912934,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3709,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-30 03:31:46+00,,2024-01-30 04:13:02.614722+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,False,No Junction,,,,,,
FKID003749,12.9331559,77.6912934,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3495,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:11:46+00,,2024-01-30 04:13:03.23897+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,False,No Junction,,,,,,
FKID003750,12.9331559,77.6912934,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3710,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:11:46+00,,2024-01-30 04:13:04.060376+00,FKDEV00686,FKUSR00663,13.0,HAL Old Airport,False,No Junction,,,,,,
FKID003751,12.930906,77.6069248,"Sadduguntepalya Road, Bharthi Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL3711,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-30 03:53:46+00,,2024-01-30 04:12:48.491387+00,FKDEV00707,FKUSR00681,31.0,Mico Layout,True,No Junction,,,FKN00GL3711,PASSENGER AUTO,approved,2024-02-01 06:03:52.615+00
FKID003752,12.9634203,77.5788422,"1st Cross Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3712,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-11 05:03:46+00,,2024-03-11 05:10:08.655177+00,FKDEV00703,FKUSR00677,28.0,City Market,True,BTP082 - KR Market Junction,,2024-03-28 14:21:08.394268+00,,,,
FKID003753,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3713,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:56:46+00,,2024-02-01 05:57:30.111133+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3713,SCOOTER,approved,2024-02-04 00:28:19.455+00
FKID003754,13.001045,77.54976,"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL3714,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-01 05:19:46+00,,2024-02-01 05:57:28.058267+00,FKDEV00023,FKUSR00023,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,,FKN00GL3714,SCOOTER,approved,2024-02-01 20:52:58.759+00
FKID003755,13.0713933,77.5882167,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3715,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-30 03:58:46+00,,2024-01-30 04:14:33.314482+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003756,13.0713933,77.5882167,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL3716,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 04:13:46+00,,2024-01-30 04:14:34.465752+00,FKDEV00021,FKUSR00021,,Kodigehalli,True,No Junction,,,,,,
FKID003757,12.9602337,77.6442084,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL3717,SCOOTER,,"[""NO PARKING""]",[113],2024-01-26 01:13:46+00,,2024-01-30 04:14:37.408145+00,FKDEV00708,FKUSR00682,4.0,Jeevanbheemanagar,True,"BTP148 - 17th Main, Doopanahalli Bus Stop",,,,,,
FKID003758,12.9711622,77.576388,"AS Char Main Road, Telagupet, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3718,CAR,,"[""WRONG PARKING""]",[112],2024-02-01 05:35:46+00,,2024-02-01 05:57:50.925983+00,FKDEV00577,FKUSR00388,28.0,City Market,True,BTP043 - Upparpet Junction,,,FKN00GL3718,CAR,approved,2024-02-01 20:53:05.218+00
